Customer_Id,First_Name,Last_Name,Birth_Date,Join_Date,City,State,Street,main_phone_num,secondary_phone_num,fax,monthly_discount,pack_id,gender,martial_status
1203,Salvatore,Taylor,1973-09-05,2007-05-09,Durham,North Carolina,"8172 Ingalls Street ",596.650.8146,926.369.8245,NULL,$4.00,23,Male,Single
1204,Vincent,Williams,1963-07-16,2006-01-27,WinstonûSalem,North Carolina,"3918 Leidesdorff Street ",578.566.9696,920.344.6944,NULL,$6.00,18,Female,Married
1205,Benedict,Brown,1974-01-24,2008-05-09,Garland,Texas,7675 Rankin Street,524.356.6240,986.371.7564,NULL,$21.00,34,Female,Single
1206,Dana,Davies,1985-01-21,2010-09-16,Glendale,Arizona,9292 Ingerson Street,575.259.8653,954.154.3374,727.262.5687,$10.00,41,Male,Married
1207,Lucien,Evans,1962-12-09,2006-12-25,Baton Rouge,Louisiana,"6279 Post Street ",525.246.7075,924.775.1179,763.782.2962,$29.00,13,Female,Married
1208,Damion,Wilson,1961-05-18,2007-06-08,Hialeah,Florida,"6104 Geary Boulevard ",557.640.3954,951.402.5298,787.856.9123,NULL,27,Male,widowed
1209,Monroe,Thomas,1976-12-09,2010-10-18,Reno,Nevada,"5399 Clay Street ",593.323.8938,994.992.5781,789.792.9368,NULL,42,Male,Single
1210,Parker,Roberts,1968-02-23,2008-01-17,Chesapeake,Virginia,2776 Selby StreetSerra Boulevard,521.314.8423,936.530.6972,745.343.3948,$9.00,31,Male,Married
1211,Tristan,Johnson,1961-06-11,2005-12-04,Scottsdale,Arizona,"9539 Gilman Avenue ",570.828.7347,NULL,758.855.1734,$28.00,1,Female,Divorced
1212,Florentino,Lewis,1980-11-09,2010-02-08,Irving,Texas,"3946 Howard Street ",584.571.1810,963.968.5532,792.894.6788,NULL,41,Female,Divorced
1213,Markus,Walker,1974-05-26,2007-11-05,North Las Vegas,Nevada,"3812 Fairfax Avenue ",544.372.8782,NULL,757.377.3487,NULL,27,Male,widowed
1214,Willis,Robinson,1983-08-09,2006-06-01,Fremont,California,"4568 Baker Street ",577.670.4443,990.537.9677,780.696.3264,$12.00,18,Male,Married
1215,Kendrick,Wood,1973-07-06,2008-07-19,Irvine,California,"4435 Evans Avenue ",591.177.9081,989.539.6857,748.705.5723,$5.00,34,Male,Divorced
1216,Jonathon,Thompson,1984-12-01,2008-08-10,San Bernardino,California,"3866 McAllister Street ",530.328.4380,NULL,796.805.6678,$8.00,34,Male,widowed
1217,Chase,White,1972-01-06,2007-01-14,Birmingham,Alabama,"2777 Cleveland Street ",578.149.4362,965.877.2361,770.916.3731,NULL,23,Male,Divorced
1218,Trevor,Watson,1968-06-20,2009-04-03,Gilbert,Arizona,"2323 Castro Street ",596.735.1513,991.885.3486,719.747.5943,$25.00,37,Male,Divorced
1219,Sid,Jackson,1973-11-03,2007-05-08,Rochester,New York,9773 Leese Street,560.540.2622,954.601.6475,733.877.6363,$28.00,23,Male,Single
1220,Eduardo,Wright,1972-07-16,2007-03-26,"Boise ",Idaho,"4403 Baker Street ",580.320.1917,981.115.2418,775.734.7598,$23.00,23,Male,Single
1221,Arlie,Green,1973-04-24,2007-03-19,Spokane,Washington,1273 Waller Street,578.921.8502,965.747.7143,719.224.3614,$1.00,23,Male,Single
1222,Dwight,Harris,1974-05-20,2010-12-11,Montgomery,Alabama,"8142 Columbus Avenue ",539.505.9301,961.857.9282,757.523.4800,$28.00,42,Male,Single
1223,Colton,Cooper,1966-01-11,2007-01-11,Des Moines,Iowa,"2206 Cole Street ",545.471.3622,994.925.1151,798.157.6875,$21.00,27,Female,Single
